_extracted_at,created_at,end,id,nap,score,score_respiratory_rate,score_sleep_consistency_percentage,score_sleep_efficiency_percentage,score_sleep_needed_baseline_milli,score_sleep_needed_need_from_recent_nap_milli,score_sleep_needed_need_from_recent_strain_milli,score_sleep_needed_need_from_sleep_debt_milli,score_sleep_performance_percentage,score_stage_summary_disturbance_count,score_stage_summary_sleep_cycle_count,score_stage_summary_total_awake_time_milli,score_stage_summary_total_in_bed_time_milli,score_stage_summary_total_light_sleep_time_milli,score_stage_summary_total_no_data_time_milli,score_stage_summary_total_rem_sleep_time_milli,score_stage_summary_total_slow_wave_sleep_time_milli,score_state,start,timezone_offset,updated_at,user_id
2025-07-30T21:10:55.186994+00:00,2024-11-24T10:36:26.329Z,2024-11-24T15:00:40.239Z,1348783506,False,,16.047363,77.0,87.03854,27224648,0,686661,4486692,82.0,16,8,4441413,30974074,14592933,0,6777379,5162349,SCORED,2024-11-24T06:24:26.165Z,-08:00,2024-11-24T15:18:31.732Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-11-23T09:53:27.096Z,2024-11-23T14:16:16.279Z,1347141176,False,,15.5859375,89.0,85.262634,27224773,0,710251,4739683,79.0,10,8,5018152,30713561,12516482,0,7410888,5768039,SCORED,2024-11-23T05:44:21.757Z,-08:00,2024-11-23T15:45:57.928Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-11-22T10:47:09.652Z,2024-11-22T13:25:52.774Z,1345638051,False,,15.996094,94.0,84.65667,27224898,0,465965,4861461,71.0,17,5,4700893,27773852,13758560,0,4498118,4816281,SCORED,2024-11-22T05:41:31.443Z,-08:00,2024-11-22T13:40:20.297Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-11-21T11:51:46.177Z,2024-11-21T13:37:20.147Z,1344121705,False,,16.347656,86.0,84.5009,27225024,0,2950262,4233695,72.0,18,8,4614416,29300474,14303643,0,5883366,4499049,SCORED,2024-11-21T05:27:32.194Z,-08:00,2024-11-21T13:49:56.983Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-11-20T10:24:18.457Z,2024-11-20T13:34:34.826Z,1342292458,False,,15.727539,82.0,88.71243,27225149,0,533661,4961959,74.0,20,7,3316660,27570041,14649687,0,4614375,4989319,SCORED,2024-11-20T05:55:03.824Z,-08:00,2024-11-20T13:50:30.109Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-11-19T13:50:15.739Z,2024-11-19T13:33:12.985Z,1340961166,False,,16.201172,77.0,94.3416,27225275,0,2026949,4912666,77.0,6,4,1730385,28176672,18774882,0,4066461,3604944,SCORED,2024-11-19T05:43:36.313Z,-08:00,2024-11-19T13:50:20.647Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-11-18T13:40:21.424Z,2024-11-18T13:32:42.227Z,1339202015,False,,15.673828,58.0,86.82048,27225400,0,372741,4931754,77.0,17,4,3778041,28666011,17995142,0,1874641,5018187,SCORED,2024-11-18T05:34:55.255Z,-08:00,2024-11-18T13:40:26.854Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-11-17T12:19:35.321Z,2024-11-17T16:03:28.053Z,1337361678,False,,16.113281,53.0,89.57745,27225526,0,416457,5063653,77.0,12,5,3403019,28437037,16354166,0,4036631,4643221,SCORED,2024-11-17T08:09:01.215Z,-08:00,2024-11-17T16:18:53.997Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-11-16T14:14:03.635Z,2024-11-16T13:25:44.306Z,1335960243,False,,15.856934,90.0,92.39785,27225651,0,1644965,4040329,69.0,12,6,2018749,24802388,13583665,0,5133544,4066430,SCORED,2024-11-16T06:32:21.918Z,-08:00,2024-11-16T14:14:08.442Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-11-15T13:40:50.908Z,2024-11-15T13:31:50.579Z,1334337620,False,,16.142578,93.0,87.07588,27225777,0,301815,4258569,75.0,16,6,3518457,27223961,10757303,0,8045436,4902765,SCORED,2024-11-15T05:55:41.429Z,-08:00,2024-11-15T13:40:56.596Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-11-14T13:39:04.492Z,2024-11-14T13:34:26.305Z,1332692387,False,,15.527344,88.0,85.088,27225903,0,1485965,3337660,73.0,13,6,4239500,27771889,13439358,0,5190200,4902831,SCORED,2024-11-14T05:51:33.455Z,-08:00,2024-11-14T13:39:09.115Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-11-13T13:40:27.195Z,2024-11-13T13:24:43.976Z,1330996382,False,,15.8984375,84.0,91.156746,27226028,0,282315,3247340,78.0,15,4,2451430,26531793,10641908,0,7814676,5623779,SCORED,2024-11-13T05:58:40.508Z,-08:00,2024-11-13T13:40:33.216Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-11-12T13:40:17.271Z,2024-11-12T13:36:22.786Z,1329265968,False,,15.9765625,81.0,90.281715,27226154,0,461346,4155100,84.0,10,6,3345336,30136518,16005052,0,4643212,6142918,SCORED,2024-11-12T05:14:05.307Z,-08:00,2024-11-12T13:40:22.738Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-11-11T11:39:32.797Z,2024-11-11T14:11:25.489Z,1327245849,False,,16.171875,86.0,86.69378,27226280,0,183938,4951489,74.0,14,6,3835750,27887257,14506492,0,5132516,4412499,SCORED,2024-11-11T06:24:41.914Z,-08:00,2024-11-11T14:19:55.823Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-11-10T14:42:33.900Z,2024-11-10T14:35:18.733Z,1325933216,False,,16.171875,82.0,77.60041,27226405,0,2327147,4227963,71.0,14,4,7238685,31117223,16524322,0,2336043,5018173,SCORED,2024-11-10T05:52:49.834Z,-08:00,2024-11-10T14:42:39.147Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-11-09T15:05:22.452Z,2024-11-09T14:59:52.509Z,1324368764,False,,15.5859375,72.0,85.86893,27226531,0,2052234,4238108,75.0,15,8,4124168,29185115,11535860,0,7497464,6027623,SCORED,2024-11-09T06:48:09.201Z,-08:00,2024-11-09T15:05:27.448Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-11-08T13:40:27.379Z,2024-11-08T13:32:52.531Z,1322632673,False,,16.289062,91.0,82.43229,27226657,0,709095,3410475,73.0,14,5,5394054,28264066,14939998,0,4065460,3864554,SCORED,2024-11-08T05:38:25.625Z,-08:00,2024-11-08T13:40:32.379Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-11-07T14:19:07.284Z,2024-11-07T14:01:33.320Z,1321050742,False,,16.171875,88.0,89.41845,27226783,0,1634552,3495726,84.0,10,8,3201251,30253129,13901804,0,8679904,4470170,SCORED,2024-11-07T05:37:19.230Z,-08:00,2024-11-07T14:19:12.706Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-11-06T13:49:34.041Z,2024-11-06T13:26:53.013Z,1319307725,False,,16.12793,84.0,88.17051,27226909,0,294316,2685477,77.0,13,7,3114699,26329950,12631958,0,5767044,4816249,SCORED,2024-11-06T06:08:02.102Z,-08:00,2024-11-06T13:49:39.589Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-11-05T13:45:51.088Z,2024-11-05T13:31:26.985Z,1317589285,False,,15.644531,91.0,88.93219,27227035,0,419763,2716328,86.0,18,4,3431907,29617625,18110529,0,3028164,5047025,SCORED,2024-11-05T05:16:21.881Z,-08:00,2024-11-05T13:45:57.003Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-11-04T10:38:56.946Z,2024-11-04T13:34:15.139Z,1315485387,False,,16.40625,87.0,89.695694,27227161,0,157091,3200846,86.0,10,5,3403133,29762831,17736580,0,5508385,3114733,SCORED,2024-11-04T05:18:12.308Z,-08:00,2024-11-04T13:40:29.195Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-11-03T10:13:28.070Z,2024-11-03T14:08:23.561Z,1313820756,False,,15.703125,84.0,81.72218,27227287,0,578808,3994128,84.0,18,3,5998760,32819889,17015498,0,4585508,5220123,SCORED,2024-11-03T05:01:23.672Z,-08:00,2024-11-03T14:18:38.472Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-11-02T09:24:52.193Z,2024-11-02T14:12:39.194Z,1312136574,False,,16.054688,76.0,83.302956,27227413,0,2962117,4561310,77.0,14,7,5364227,32126810,18024044,0,3691518,5047021,SCORED,2024-11-02T05:04:12.763Z,-07:00,2024-11-02T14:18:59.018Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-11-01T10:00:00.150Z,2024-11-01T12:32:04.249Z,1310590339,False,,15.761719,93.0,87.000534,27227539,0,673905,3706890,78.0,13,5,3662684,28175646,11938750,0,7325374,5248838,SCORED,2024-11-01T04:41:29.963Z,-07:00,2024-11-01T12:48:29.019Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-10-31T12:40:21.906Z,2024-10-31T12:31:08.612Z,1309278079,False,,16.074219,91.0,84.29956,27227665,0,763196,3734102,77.0,16,7,4527856,28839039,14592077,0,5652677,4066429,SCORED,2024-10-31T04:24:13.701Z,-07:00,2024-10-31T12:40:28.181Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-10-30T09:04:29.104Z,2024-10-30T12:49:23.687Z,1307185494,False,,15.8203125,91.0,85.35053,27227791,0,579104,3857108,76.0,9,6,4297135,28492935,15256343,0,3604041,5335416,SCORED,2024-10-30T04:49:12.528Z,-07:00,2024-10-30T12:53:43.451Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-10-29T12:48:46.172Z,2024-10-29T12:34:47.850Z,1305862703,False,,15.90332,87.0,90.47693,27227917,0,879683,3648392,81.0,5,6,2883966,28640012,18026908,0,4181843,3547295,SCORED,2024-10-29T04:32:38.484Z,-07:00,2024-10-29T12:48:51.343Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-10-28T12:59:14.576Z,2024-10-28T12:52:12.011Z,1304131098,False,,16.171875,84.0,92.41798,27228043,0,170259,4290525,82.0,10,4,2509076,28522627,16987622,0,4872997,4152932,SCORED,2024-10-28T04:52:28.870Z,-07:00,2024-10-28T12:59:19.908Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-10-27T13:50:23.708Z,2024-10-27T13:42:19.963Z,1302530265,False,,16.347656,78.0,89.51744,27228169,0,645631,4668729,79.0,10,7,3029206,28897586,16091656,0,5018091,4758633,SCORED,2024-10-27T05:38:46.058Z,-07:00,2024-10-27T13:50:28.918Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-10-26T13:50:33.800Z,2024-10-26T13:04:13.712Z,1300935144,False,,15.527344,88.0,84.80239,27228296,0,1997845,4250369,72.0,13,5,4931633,29070686,13468216,0,6373663,4297174,SCORED,2024-10-26T04:59:43.026Z,-07:00,2024-10-26T13:50:39.096Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-10-25T09:44:48.842Z,2024-10-25T12:31:06.666Z,1298906553,False,,16.259766,97.0,92.86409,27228422,0,832423,5198032,80.0,14,4,2162995,28810187,16639696,0,5710354,4297142,SCORED,2024-10-25T04:30:55.518Z,-07:00,2024-10-25T12:48:28.627Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-10-24T12:40:38.218Z,2024-10-24T12:32:48.415Z,1297570550,False,,15.5859375,87.0,94.53592,27228548,0,2193664,5108887,77.0,9,5,1528510,27973782,16899198,0,5191221,4354853,SCORED,2024-10-24T04:39:49.922Z,-07:00,2024-10-24T12:40:43.773Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-10-23T10:50:46.791Z,2024-10-23T12:33:36.578Z,1295627557,False,,16.31836,76.0,89.88884,27228674,0,1066848,5291259,76.0,13,5,2884076,28523699,15774485,0,5162350,4702788,SCORED,2024-10-23T04:33:52.364Z,-07:00,2024-10-23T12:58:26.298Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-10-22T12:40:18.027Z,2024-10-22T12:35:27.062Z,1294100554,False,,15.878906,69.0,90.23077,27228801,0,240719,5533913,75.0,13,6,2682113,27454699,15341795,0,5104765,4326026,SCORED,2024-10-22T04:52:05.331Z,-07:00,2024-10-22T12:40:22.684Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-10-21T13:00:30.743Z,2024-10-21T12:49:47.311Z,1292365510,False,,16.113281,61.0,86.90914,27228927,0,399027,6445128,75.0,15,4,3835682,29300456,18197122,0,2883994,4383658,SCORED,2024-10-21T04:41:25.893Z,-07:00,2024-10-21T13:00:35.613Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-10-19T08:55:18.790Z,2024-10-19T13:20:39.855Z,1288653503,False,,15.9375,88.0,83.755905,27229180,0,2758278,5763600,72.0,8,8,5364222,31089525,13698958,0,6719765,5306580,SCORED,2024-10-19T04:42:30.330Z,-07:00,2024-10-19T13:27:50.657Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-10-18T08:59:50.124Z,2024-10-18T12:31:20.983Z,1287055805,False,,16.289062,96.0,88.45703,27229307,0,661984,5385387,73.0,8,8,3749194,28060272,15572532,0,3605002,5133544,SCORED,2024-10-18T04:43:39.750Z,-07:00,2024-10-18T12:48:20.053Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-10-17T09:59:12.061Z,2024-10-17T12:31:40.554Z,1285465404,False,,16.054688,93.0,85.75926,27229433,0,2023770,4963609,69.0,12,7,3893326,27339365,12718488,0,6055499,4672052,SCORED,2024-10-17T04:54:04.870Z,-07:00,2024-10-17T12:40:37.499Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-10-16T12:45:46.038Z,2024-10-16T12:33:52.309Z,1284088422,False,,16.02539,90.0,90.692314,27229560,0,94155,5689086,77.0,7,3,2595663,27887293,16380150,0,3518449,5393031,SCORED,2024-10-16T04:45:13.341Z,-07:00,2024-10-16T12:45:51.384Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-10-15T10:19:32.766Z,2024-10-15T12:33:52.088Z,1282068180,False,,15.878906,84.0,82.159584,27229686,0,413497,5777245,74.0,20,8,5508410,30079149,15313062,0,4412527,4845150,SCORED,2024-10-15T04:11:05.460Z,-07:00,2024-10-15T12:39:44.478Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-10-14T12:41:41.151Z,2024-10-14T12:32:24.841Z,1280589102,False,,15.878906,93.0,83.06552,27229813,0,249976,6425679,66.0,15,6,4556669,26907646,9661306,0,7613838,5075833,SCORED,2024-10-14T05:03:57.195Z,-07:00,2024-10-14T12:41:47.211Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-10-13T13:11:13.566Z,2024-10-13T13:06:16.005Z,1278966961,False,,15.8203125,91.0,86.5899,27229939,0,1447019,5341273,71.0,11,7,3720380,27743112,14649745,0,4643252,4729735,SCORED,2024-10-13T05:20:01.218Z,-07:00,2024-10-13T13:11:20.417Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-10-12T09:58:38.844Z,2024-10-12T13:03:42.187Z,1277012234,False,,15.8203125,89.0,82.75083,27230066,0,427504,6268980,69.0,11,8,4989341,28233346,13410578,0,4498041,5335386,SCORED,2024-10-12T05:09:46.005Z,-07:00,2024-10-12T13:20:09.787Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-10-11T09:08:56.737Z,2024-10-11T12:34:23.974Z,1275324614,False,,15.996094,93.0,90.6676,27230193,0,146915,7031764,72.0,14,5,3374290,28031414,12082962,0,7382941,5191221,SCORED,2024-10-11T04:44:47.402Z,-07:00,2024-10-11T12:52:03.545Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-10-10T10:26:43.286Z,2024-10-10T12:49:55.000Z,1273771445,False,,16.054688,82.0,72.088936,27230320,0,2179284,5159030,59.0,13,4,4434232,28703732,14967829,3764394,2220686,3316591,SCORED,2024-10-10T04:51:31.268Z,-07:00,2024-10-10T13:20:09.482Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-10-09T09:51:04.766Z,2024-10-09T12:32:21.999Z,1272026937,False,,15.996094,73.0,85.55801,27230446,0,272318,5295968,76.0,16,8,4325919,29099494,16756008,0,4008778,4008789,SCORED,2024-10-09T04:26:52.704Z,-07:00,2024-10-09T12:46:46.220Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-10-08T12:40:33.073Z,2024-10-08T12:00:31.707Z,1270628196,False,,15.673828,68.0,90.97963,27230573,0,1496527,5426149,69.0,13,7,2336037,25897351,15256292,0,3632908,4672114,SCORED,2024-10-08T04:46:58.038Z,-07:00,2024-10-08T12:40:37.871Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-10-07T11:50:32.931Z,2024-10-07T12:31:55.911Z,1268793239,False,,16.523438,58.0,89.58112,27230700,0,257360,6244388,75.0,9,4,3258834,28550606,20159194,0,3546389,1586189,SCORED,2024-10-07T04:36:04.344Z,-07:00,2024-10-07T12:40:14.341Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-10-05T10:30:32.584Z,2024-10-05T13:30:01.952Z,1265355392,False,,16.230469,81.0,81.496185,27230954,0,2684404,5818392,65.0,9,6,5883426,29128400,14708324,0,4412498,4124152,SCORED,2024-10-05T05:24:33.552Z,-07:00,2024-10-05T13:40:30.755Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-10-04T12:40:26.464Z,2024-10-04T12:32:07.988Z,1264009527,False,,15.8203125,97.0,87.6565,27231081,0,210623,5775956,73.0,15,8,3518449,27685278,14620881,0,5018099,4527849,SCORED,2024-10-04T04:50:41.748Z,-07:00,2024-10-04T12:40:32.355Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-10-03T10:47:57.568Z,2024-10-03T12:31:38.156Z,1262122455,False,,15.952148,82.0,82.563,27231208,0,1711953,5276922,66.0,7,6,4873952,27542123,12747316,0,3864463,6056392,SCORED,2024-10-03T04:47:17.840Z,-07:00,2024-10-03T12:40:37.310Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-10-02T12:40:22.000Z,2024-10-02T12:29:44.782Z,1260667628,False,,16.289062,62.0,90.02068,27231335,0,243281,5448855,75.0,7,4,2883989,27598915,20734986,0,1759256,2220684,SCORED,2024-10-02T04:49:44.906Z,-07:00,2024-10-02T12:40:27.201Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-10-01T09:39:28.670Z,2024-10-01T12:08:29.385Z,1258624355,False,,15.761719,41.0,83.63576,27231462,0,188314,6029836,67.0,11,4,4556720,27108622,17533778,0,3806845,1211279,SCORED,2024-10-01T04:36:39.802Z,-07:00,2024-10-01T12:40:42.550Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-09-28T14:04:07.390Z,2024-09-28T14:26:54.619Z,1254203043,False,,15.761719,55.0,92.30732,27231843,0,2149392,5172623,65.0,14,6,2364882,24859069,16178211,0,3893390,2422586,SCORED,2024-09-28T07:23:26.611Z,-07:00,2024-09-28T14:44:21.403Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-09-27T12:40:21.235Z,2024-09-27T12:31:57.425Z,1252513573,False,,16.289062,96.0,85.529945,27231970,0,162725,5963876,69.0,10,5,3893420,26906745,9517207,0,5911241,7584877,SCORED,2024-09-27T05:01:05.490Z,-07:00,2024-09-27T12:40:26.231Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-09-26T10:20:29.329Z,2024-09-26T12:32:24.247Z,1250660518,False,,16.237793,92.0,86.025795,27232097,0,2824728,4595833,66.0,13,7,4152908,26877816,10525582,0,6344828,5854498,SCORED,2024-09-26T05:04:25.470Z,-07:00,2024-09-26T12:40:23.483Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-09-25T12:44:34.737Z,2024-09-25T12:32:19.531Z,1249302247,False,,15.712891,88.0,85.31875,27232225,0,239705,4848462,72.0,13,5,4152918,27281643,13381742,0,5392099,4354884,SCORED,2024-09-25T04:57:36.927Z,-07:00,2024-09-25T12:44:39.630Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-09-24T12:46:59.625Z,2024-09-24T12:28:20.842Z,1247614976,False,,16.054688,83.0,88.32755,27232352,0,2719180,3970006,71.0,9,5,3374308,27598922,16697349,0,3143573,4383692,SCORED,2024-09-24T04:47:52.119Z,-07:00,2024-09-24T12:47:04.539Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-09-23T09:32:40.572Z,2024-09-23T12:31:34.052Z,1245556488,False,,15.644531,83.0,87.43749,27232479,0,222903,4213699,80.0,12,8,3662760,29156275,13438454,0,6835063,5219998,SCORED,2024-09-23T04:23:41.458Z,-07:00,2024-09-23T12:44:46.852Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-09-22T11:07:10.754Z,2024-09-22T13:29:47.270Z,1244089038,False,,16.054688,87.0,85.98277,27232606,0,708812,4191422,74.0,16,6,4585532,28290975,13958509,0,5709345,4037589,SCORED,2024-09-22T05:38:15.334Z,-07:00,2024-09-22T13:46:15.902Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-09-21T14:04:04.432Z,2024-09-21T13:36:20.429Z,1242821637,False,,16.523438,79.0,89.061386,27232734,0,2703750,3336401,75.0,9,6,3057021,27947062,14852629,0,5048063,4989349,SCORED,2024-09-21T05:40:26.750Z,-07:00,2024-09-21T14:04:09.567Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-09-20T09:45:43.547Z,2024-09-20T12:25:53.326Z,1240788557,False,,15.878906,86.0,90.00026,27232861,0,797988,2596060,83.0,14,5,2826246,28263198,14131646,0,5479652,5825654,SCORED,2024-09-20T04:34:49.167Z,-07:00,2024-09-20T12:44:59.598Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-09-19T10:50:11.246Z,2024-09-19T13:27:32.259Z,1239248609,False,,15.930176,84.0,91.057526,27232989,0,363981,3751908,87.0,15,8,3258856,30569418,15803365,0,5594965,5912232,SCORED,2024-09-19T04:55:08.844Z,-07:00,2024-09-19T13:32:26.824Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-09-18T12:48:45.335Z,2024-09-18T12:37:40.448Z,1237805258,False,,15.8203125,82.0,91.88059,27233116,0,656674,3728532,82.0,8,3,2278333,28060355,15544770,0,5853560,4383692,SCORED,2024-09-18T04:47:34.935Z,-07:00,2024-09-18T12:48:50.825Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-09-17T12:51:55.054Z,2024-09-17T12:34:48.869Z,1236098467,False,,15.673828,65.0,90.69308,27233244,0,371390,4612337,82.0,15,4,2941629,29358661,16409735,0,4066372,5940925,SCORED,2024-09-17T04:25:30.208Z,-07:00,2024-09-17T12:51:59.972Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-09-16T12:48:51.259Z,2024-09-16T12:33:51.409Z,1234366003,False,,15.322266,42.0,90.85747,27233371,0,73717,7668000,79.0,11,5,2797409,30597751,22753450,0,2537867,2509025,SCORED,2024-09-16T04:03:52.697Z,-07:00,2024-09-16T12:48:56.239Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-09-13T13:01:35.886Z,2024-09-13T12:54:48.707Z,1229597269,False,,16.35498,67.0,83.18761,27233754,0,590988,6981692,48.0,8,5,3460737,20013651,11045521,0,3690496,1816897,SCORED,2024-09-13T07:19:18.738Z,-07:00,2024-09-13T13:01:40.665Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-09-12T09:27:42.306Z,2024-09-12T13:12:17.692Z,1227580070,False,,15.205078,85.0,85.78599,27233881,0,1676253,6491714,69.0,15,6,4210505,28751944,11967398,0,8276943,4297098,SCORED,2024-09-12T05:13:04.786Z,-07:00,2024-09-12T13:19:41.971Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-09-11T12:46:10.891Z,2024-09-11T12:31:39.824Z,1226274270,False,,16.083984,93.0,87.748344,27234009,0,248261,6782522,71.0,14,7,3547237,27713808,14765863,0,5824618,3576090,SCORED,2024-09-11T04:42:03.627Z,-07:00,2024-09-11T12:46:16.149Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-09-10T10:36:09.939Z,2024-09-10T12:29:17.876Z,1224311987,False,,15.878906,89.0,79.18714,27234137,0,2819622,6005100,62.0,17,5,5912077,28405891,16120309,0,2220628,4152877,SCORED,2024-09-10T04:35:51.024Z,-07:00,2024-09-10T12:40:33.399Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-09-09T10:53:32.184Z,2024-09-09T12:29:24.306Z,1222638717,False,,15.568848,89.0,79.07212,27234265,0,464710,6431020,65.0,14,7,5854409,27974205,14333140,0,4297082,3489574,SCORED,2024-09-09T04:43:10.101Z,-07:00,2024-09-09T12:45:02.297Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-09-08T10:37:07.031Z,2024-09-08T12:47:27.297Z,1220982459,False,,16.40625,89.0,83.95542,27234392,0,187419,7472665,63.0,14,5,4498975,26531411,13612261,0,4007733,4412442,SCORED,2024-09-08T05:25:14.925Z,-07:00,2024-09-08T13:08:19.184Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-09-07T13:13:00.992Z,2024-09-07T13:04:59.312Z,1219659334,False,,15.74707,85.0,81.54517,27234520,0,3438172,5935872,59.0,12,7,4902697,26565932,11133949,0,6693629,3835657,SCORED,2024-09-07T05:39:48.217Z,-07:00,2024-09-07T13:13:05.994Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-09-06T11:41:04.928Z,2024-09-06T12:32:08.206Z,1217942760,False,,15.732422,93.0,85.23641,27234648,0,1181103,6932247,66.0,15,6,4354656,27830910,14015918,0,5220915,4239421,SCORED,2024-09-06T04:48:17.296Z,-07:00,2024-09-06T12:40:34.408Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-09-05T09:44:15.695Z,2024-09-05T12:32:58.067Z,1216103739,False,,15.878906,87.0,80.39158,27234776,0,3043336,6051362,62.0,9,8,5479464,27944444,13265186,0,6633076,2566718,SCORED,2024-09-05T04:46:43.822Z,-07:00,2024-09-05T12:40:37.809Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-09-04T12:45:58.683Z,2024-09-04T12:31:42.794Z,1214778479,False,,15.908203,86.0,83.03903,27234904,0,855753,4631358,63.0,8,7,4211550,24830841,13380566,0,3431907,3806818,SCORED,2024-09-04T05:35:55.634Z,-07:00,2024-09-04T12:46:03.699Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-09-03T09:31:14.575Z,2024-09-03T12:34:08.283Z,1212713661,False,,15.483398,89.0,83.63629,27235032,0,342519,4237598,71.0,10,7,4556653,27109086,9372853,0,8248030,4931550,SCORED,2024-09-03T05:02:19.197Z,-07:00,2024-09-03T12:42:59.626Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-09-02T13:39:41.929Z,2024-09-02T13:23:27.747Z,1211397329,False,,15.8203125,88.0,88.64311,27235160,0,152686,4640392,79.0,19,6,3403089,28839507,15198430,0,5883224,4354764,SCORED,2024-09-02T05:22:48.240Z,-07:00,2024-09-02T13:39:46.715Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-09-01T12:11:35.215Z,2024-09-01T12:54:58.701Z,1209693786,False,,16.289062,81.0,83.764175,27235288,0,935959,4469560,72.0,10,4,4672019,28032041,17563288,0,2941630,2855104,SCORED,2024-09-01T05:07:46.660Z,-07:00,2024-09-01T13:02:06.299Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-08-31T14:32:09.740Z,2024-08-31T14:01:42.074Z,1208389713,False,,15.878906,77.0,82.94228,27235416,0,2407750,4817946,74.0,17,6,5248793,30770784,17534386,0,2738814,5248791,SCORED,2024-08-31T05:28:21.489Z,-07:00,2024-08-31T14:32:14.912Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-08-30T12:40:28.623Z,2024-08-30T12:32:40.700Z,1206655414,False,,15.703125,95.0,89.694534,27235544,0,431046,5563893,71.0,11,5,2710904,26305495,15634856,0,4066386,3893349,SCORED,2024-08-30T05:07:59.333Z,-07:00,2024-08-30T12:40:36.120Z,7039495
